Date,Time,Invoice_No,Product,Category,Quantity,Unit_Price,Total_Amount,Cost_Price,Customer_ID,Payment_Mode
08/06/2026,20:15,INV-5090,Parachute Coconut Oil 500ml,Personal Care,4,185,740,133.2,C3050,UPI
08/06/2026,20:15,INV-5090,Red Label Tea 500g,Beverages,1,250,250,185.0,C3050,UPI
08/06/2026,10:37,INV-5091,Tata Tea Premium 250g,Beverages,2,140,280,105.0,C3043,UPI
08/06/2026,10:37,INV-5091,Lifebuoy Soap 4-pack,Personal Care,4,165,660,115.5,C3043,UPI
08/06/2026,10:37,INV-5091,Moong Dal 1kg,Pulses,2,145,290,120.35,C3043,UPI
08/06/2026,10:37,INV-5091,Daawat Basmati Rice 5kg,Grains,1,540,540,432.0,C3043,UPI
08/06/2026,15:16,INV-5092,Aashirvaad Salt 1kg,Grains,4,28,112,15.4,C3044,Card
08/06/2026,15:16,INV-5092,Saffola Gold Oil 1L,Oils,3,210,630,172.2,C3044,Card
08/06/2026,15:16,INV-5092,Surf Excel 1kg,Household,4,175,700,133.0,C3044,Card
08/06/2026,15:16,INV-5092,Cadbury Bournvita 500g,Beverages,1,230,230,167.9,C3044,Card
08/06/2026,17:15,INV-5093,Kissan Mixed Fruit Jam 200g,Condiments,1,110,110,74.8,C3037,UPI
08/06/2026,18:45,INV-5094,Pepsi 2L,Beverages,1,95,95,74.1,C3013,Cash
08/06/2026,18:45,INV-5094,Daawat Basmati Rice 5kg,Grains,3,540,1620,432.0,C3013,Cash
08/06/2026,18:18,INV-5095,Britannia Bread 400g,Bakery,2,45,90,35.1,C3046,Cash
08/06/2026,18:18,INV-5095,Patanjali Atta 5kg,Grains,2,260,520,218.4,C3046,Cash
08/06/2026,18:18,INV-5095,Lifebuoy Soap 4-pack,Personal Care,2,165,330,115.5,C3046,Cash
08/06/2026,18:18,INV-5095,Kissan Mixed Fruit Jam 200g,Condiments,1,110,110,74.8,C3046,Cash
08/06/2026,17:24,INV-5096,Britannia Bread 400g,Bakery,4,45,180,35.1,C3031,Cash
08/06/2026,17:24,INV-5096,Patanjali Atta 5kg,Grains,3,260,780,218.4,C3031,Cash
08/06/2026,17:24,INV-5096,Moong Dal 1kg,Pulses,1,145,145,120.35,C3031,Cash
08/06/2026,17:24,INV-5096,Aashirvaad Salt 1kg,Grains,4,28,112,15.4,C3031,Cash
08/06/2026,17:24,INV-5096,Haldiram Bhujia 200g,Snacks,3,65,195,45.5,C3031,Cash
08/06/2026,18:10,INV-5097,Britannia Marie Gold 250g,Biscuits,4,35,140,20.3,C3010,Cash
08/06/2026,18:10,INV-5097,Pepsi 2L,Beverages,3,95,285,74.1,C3010,Cash
08/06/2026,18:10,INV-5097,Aashirvaad Salt 1kg,Grains,4,28,112,15.4,C3010,Cash
08/06/2026,19:12,INV-5098,Patanjali Atta 5kg,Grains,4,260,1040,218.4,C3050,Cash
08/06/2026,16:36,INV-5099,Cadbury Bournvita 500g,Beverages,4,230,920,167.9,C3038,UPI
08/06/2026,12:36,INV-5100,Pepsi 2L,Beverages,2,95,190,74.1,C3007,Card
08/06/2026,12:36,INV-5100,Patanjali Atta 5kg,Grains,2,260,520,218.4,C3007,Card
08/06/2026,12:36,INV-5100,Vim Dishwash Bar 3-pack,Household,3,75,225,49.5,C3007,Card
08/06/2026,12:36,INV-5100,Dove Soap 100g,Personal Care,2,60,120,39.0,C3007,Card
08/06/2026,17:57,INV-5101,Mother Dairy Milk 1L,Dairy,1,58,58,49.3,C3006,UPI
08/06/2026,17:57,INV-5101,Britannia Marie Gold 250g,Biscuits,3,35,105,20.3,C3006,UPI
08/06/2026,17:57,INV-5101,Dove Soap 100g,Personal Care,3,60,180,39.0,C3006,UPI
08/06/2026,17:57,INV-5101,Britannia Bread 400g,Bakery,4,45,180,35.1,C3006,UPI
08/06/2026,11:08,INV-5102,Lifebuoy Soap 4-pack,Personal Care,3,165,495,115.5,C3070,Cash
08/06/2026,11:08,INV-5102,Haldiram Bhujia 200g,Snacks,1,65,65,45.5,C3070,Cash
08/06/2026,11:08,INV-5102,Mother Dairy Curd 400g,Dairy,4,38,152,30.4,C3070,Cash
08/06/2026,11:08,INV-5102,Parachute Coconut Oil 500ml,Personal Care,1,185,185,133.2,C3070,Cash
08/06/2026,11:08,INV-5102,Pepsi 2L,Beverages,2,95,190,74.1,C3070,Cash
08/06/2026,18:14,INV-5103,Saffola Gold Oil 1L,Oils,3,210,630,172.2,C3051,Card
08/06/2026,18:14,INV-5103,Red Label Tea 500g,Beverages,1,250,250,185.0,C3051,Card
08/06/2026,18:14,INV-5103,Daawat Basmati Rice 5kg,Grains,4,540,2160,432.0,C3051,Card
09/06/2026,17:43,INV-5104,Aashirvaad Salt 1kg,Grains,2,28,56,15.4,C3034,Card
09/06/2026,17:43,INV-5104,Dove Soap 100g,Personal Care,4,60,240,39.0,C3034,Card
09/06/2026,17:43,INV-5104,Tata Tea Premium 250g,Beverages,1,140,140,105.0,C3034,Card
09/06/2026,17:43,INV-5104,Cadbury Bournvita 500g,Beverages,3,230,690,167.9,C3034,Card
09/06/2026,19:14,INV-5105,Aashirvaad Salt 1kg,Grains,2,28,56,15.4,C3009,Cash
09/06/2026,19:14,INV-5105,Kissan Mixed Fruit Jam 200g,Condiments,1,110,110,74.8,C3009,Cash
09/06/2026,19:14,INV-5105,Tata Tea Premium 250g,Beverages,1,140,140,105.0,C3009,Cash
09/06/2026,13:31,INV-5106,Real Mixed Fruit Juice 1L,Beverages,4,120,480,85.2,C3015,UPI
09/06/2026,13:31,INV-5106,Britannia Bread 400g,Bakery,4,45,180,35.1,C3015,UPI
09/06/2026,14:47,INV-5107,Britannia Bread 400g,Bakery,4,45,180,35.1,C3070,Cash
09/06/2026,14:47,INV-5107,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3070,Cash
09/06/2026,14:47,INV-5107,Aashirvaad Salt 1kg,Grains,1,28,28,15.4,C3070,Cash
09/06/2026,14:47,INV-5107,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3070,Cash
09/06/2026,14:47,INV-5107,Parachute Coconut Oil 500ml,Personal Care,2,185,370,133.2,C3070,Cash
09/06/2026,15:15,INV-5108,Real Mixed Fruit Juice 1L,Beverages,1,120,120,85.2,C3047,UPI
09/06/2026,15:15,INV-5108,Aashirvaad Salt 1kg,Grains,4,28,112,15.4,C3047,UPI
09/06/2026,15:15,INV-5108,Dove Soap 100g,Personal Care,3,60,180,39.0,C3047,UPI
09/06/2026,11:07,INV-5109,Aashirvaad Salt 1kg,Grains,1,28,28,15.4,C3059,UPI
09/06/2026,11:07,INV-5109,Vim Dishwash Bar 3-pack,Household,1,75,75,49.5,C3059,UPI
09/06/2026,18:15,INV-5110,Saffola Gold Oil 1L,Oils,2,210,420,172.2,C3017,Card
09/06/2026,18:15,INV-5110,Real Mixed Fruit Juice 1L,Beverages,2,120,240,85.2,C3017,Card
09/06/2026,19:14,INV-5111,Daawat Basmati Rice 5kg,Grains,1,540,540,432.0,C3043,UPI
09/06/2026,19:14,INV-5111,Haldiram Bhujia 200g,Snacks,1,65,65,45.5,C3043,UPI
09/06/2026,19:14,INV-5111,Britannia Bread 400g,Bakery,2,45,90,35.1,C3043,UPI
09/06/2026,19:14,INV-5111,Real Mixed Fruit Juice 1L,Beverages,1,120,120,85.2,C3043,UPI
09/06/2026,19:14,INV-5111,Mother Dairy Curd 400g,Dairy,3,38,114,30.4,C3043,UPI
09/06/2026,18:15,INV-5112,Haldiram Bhujia 200g,Snacks,2,65,130,45.5,C3042,UPI
09/06/2026,18:15,INV-5112,Mother Dairy Milk 1L,Dairy,4,58,232,49.3,C3042,UPI
09/06/2026,16:47,INV-5113,Dove Soap 100g,Personal Care,4,60,240,39.0,C3009,Cash
09/06/2026,16:47,INV-5113,Lifebuoy Soap 4-pack,Personal Care,2,165,330,115.5,C3009,Cash
09/06/2026,16:47,INV-5113,Britannia Marie Gold 250g,Biscuits,1,35,35,20.3,C3009,Cash
09/06/2026,16:47,INV-5113,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3009,Cash
09/06/2026,15:01,INV-5114,Kissan Mixed Fruit Jam 200g,Condiments,4,110,440,74.8,C3008,Cash
09/06/2026,15:01,INV-5114,Cadbury Bournvita 500g,Beverages,1,230,230,167.9,C3008,Cash
09/06/2026,15:01,INV-5114,Tata Tea Premium 250g,Beverages,1,140,140,105.0,C3008,Cash
09/06/2026,15:01,INV-5114,Parachute Coconut Oil 500ml,Personal Care,3,185,555,133.2,C3008,Cash
09/06/2026,17:04,INV-5115,Aashirvaad Salt 1kg,Grains,3,28,84,15.4,C3017,UPI
09/06/2026,17:04,INV-5115,Britannia Marie Gold 250g,Biscuits,4,35,140,20.3,C3017,UPI
09/06/2026,17:04,INV-5115,Real Mixed Fruit Juice 1L,Beverages,4,120,480,85.2,C3017,UPI
09/06/2026,17:04,INV-5115,Surf Excel 1kg,Household,1,175,175,133.0,C3017,UPI
09/06/2026,17:04,INV-5115,Red Label Tea 500g,Beverages,1,250,250,185.0,C3017,UPI
09/06/2026,19:41,INV-5116,Patanjali Atta 5kg,Grains,4,260,1040,218.4,C3028,Cash
09/06/2026,19:41,INV-5116,Kissan Mixed Fruit Jam 200g,Condiments,4,110,440,74.8,C3028,Cash
09/06/2026,19:41,INV-5116,Surf Excel 1kg,Household,1,175,175,133.0,C3028,Cash
09/06/2026,19:41,INV-5116,Moong Dal 1kg,Pulses,3,145,435,120.35,C3028,Cash
10/06/2026,13:16,INV-5117,Saffola Gold Oil 1L,Oils,2,210,420,172.2,C3048,UPI
10/06/2026,13:16,INV-5117,Kissan Mixed Fruit Jam 200g,Condiments,1,110,110,74.8,C3048,UPI
10/06/2026,13:16,INV-5117,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3048,UPI
10/06/2026,13:16,INV-5117,Dove Soap 100g,Personal Care,1,60,60,39.0,C3048,UPI
10/06/2026,14:55,INV-5118,Vim Dishwash Bar 3-pack,Household,1,75,75,49.5,C3055,UPI
10/06/2026,14:55,INV-5118,Pepsi 2L,Beverages,2,95,190,74.1,C3055,UPI
10/06/2026,14:55,INV-5118,Dove Soap 100g,Personal Care,2,60,120,39.0,C3055,UPI
10/06/2026,17:14,INV-5119,Dove Soap 100g,Personal Care,4,60,240,39.0,C3014,Cash
10/06/2026,17:14,INV-5119,Tata Tea Premium 250g,Beverages,1,140,140,105.0,C3014,Cash
10/06/2026,17:14,INV-5119,Haldiram Bhujia 200g,Snacks,3,65,195,45.5,C3014,Cash
10/06/2026,17:14,INV-5119,Britannia Marie Gold 250g,Biscuits,1,35,35,20.3,C3014,Cash
10/06/2026,17:14,INV-5119,Patanjali Atta 5kg,Grains,2,260,520,218.4,C3014,Cash
10/06/2026,12:48,INV-5120,Daawat Basmati Rice 5kg,Grains,4,540,2160,432.0,C3040,Cash
10/06/2026,12:48,INV-5120,Mother Dairy Curd 400g,Dairy,1,38,38,30.4,C3040,Cash
10/06/2026,12:48,INV-5120,Britannia Bread 400g,Bakery,2,45,90,35.1,C3040,Cash
10/06/2026,18:01,INV-5121,Red Label Tea 500g,Beverages,4,250,1000,185.0,C3012,Card
10/06/2026,18:01,INV-5121,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3012,Card
10/06/2026,11:19,INV-5122,Saffola Gold Oil 1L,Oils,1,210,210,172.2,C3042,Card
10/06/2026,11:19,INV-5122,Mother Dairy Milk 1L,Dairy,1,58,58,49.3,C3042,Card
10/06/2026,11:19,INV-5122,Britannia Bread 400g,Bakery,3,45,135,35.1,C3042,Card
10/06/2026,11:19,INV-5122,Mother Dairy Curd 400g,Dairy,4,38,152,30.4,C3042,Card
10/06/2026,11:19,INV-5122,Vim Dishwash Bar 3-pack,Household,4,75,300,49.5,C3042,Card
10/06/2026,15:28,INV-5123,Lifebuoy Soap 4-pack,Personal Care,3,165,495,115.5,C3054,UPI
10/06/2026,15:28,INV-5123,Tata Tea Premium 250g,Beverages,4,140,560,105.0,C3054,UPI
10/06/2026,10:43,INV-5124,Mother Dairy Milk 1L,Dairy,1,58,58,49.3,C3063,Card
10/06/2026,10:43,INV-5124,Patanjali Atta 5kg,Grains,1,260,260,218.4,C3063,Card
10/06/2026,10:43,INV-5124,Red Label Tea 500g,Beverages,2,250,500,185.0,C3063,Card
10/06/2026,13:13,INV-5125,Surf Excel 1kg,Household,4,175,700,133.0,C3018,UPI
10/06/2026,13:13,INV-5125,Tata Tea Premium 250g,Beverages,4,140,560,105.0,C3018,UPI
10/06/2026,13:13,INV-5125,Daawat Basmati Rice 5kg,Grains,2,540,1080,432.0,C3018,UPI
10/06/2026,10:34,INV-5126,Cadbury Bournvita 500g,Beverages,4,230,920,167.9,C3030,Card
10/06/2026,10:34,INV-5126,Dove Soap 100g,Personal Care,1,60,60,39.0,C3030,Card
10/06/2026,10:34,INV-5126,Saffola Gold Oil 1L,Oils,4,210,840,172.2,C3030,Card
10/06/2026,10:34,INV-5126,Red Label Tea 500g,Beverages,1,250,250,185.0,C3030,Card
10/06/2026,10:34,INV-5126,Mother Dairy Milk 1L,Dairy,3,58,174,49.3,C3030,Card
10/06/2026,17:36,INV-5127,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3052,Cash
10/06/2026,17:36,INV-5127,Red Label Tea 500g,Beverages,2,250,500,185.0,C3052,Cash
10/06/2026,17:36,INV-5127,Daawat Basmati Rice 5kg,Grains,4,540,2160,432.0,C3052,Cash
10/06/2026,19:58,INV-5128,Tata Tea Premium 250g,Beverages,4,140,560,105.0,C3047,UPI
10/06/2026,19:58,INV-5128,Patanjali Atta 5kg,Grains,1,260,260,218.4,C3047,UPI
10/06/2026,19:58,INV-5128,Kissan Mixed Fruit Jam 200g,Condiments,4,110,440,74.8,C3047,UPI
10/06/2026,19:58,INV-5128,Britannia Marie Gold 250g,Biscuits,3,35,105,20.3,C3047,UPI
10/06/2026,18:14,INV-5129,Lifebuoy Soap 4-pack,Personal Care,1,165,165,115.5,C3043,UPI
10/06/2026,16:12,INV-5130,Patanjali Atta 5kg,Grains,2,260,520,218.4,C3045,Cash
10/06/2026,16:12,INV-5130,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3045,Cash
11/06/2026,11:09,INV-5131,Moong Dal 1kg,Pulses,3,145,435,120.35,C3010,UPI
11/06/2026,11:09,INV-5131,Britannia Marie Gold 250g,Biscuits,3,35,105,20.3,C3010,UPI
11/06/2026,11:09,INV-5131,Cadbury Bournvita 500g,Beverages,2,230,460,167.9,C3010,UPI
11/06/2026,11:09,INV-5131,Aashirvaad Salt 1kg,Grains,4,28,112,15.4,C3010,UPI
11/06/2026,09:28,INV-5132,Mother Dairy Milk 1L,Dairy,4,58,232,49.3,C3039,UPI
11/06/2026,09:28,INV-5132,Dove Soap 100g,Personal Care,4,60,240,39.0,C3039,UPI
11/06/2026,09:28,INV-5132,Lifebuoy Soap 4-pack,Personal Care,1,165,165,115.5,C3039,UPI
11/06/2026,09:28,INV-5132,Saffola Gold Oil 1L,Oils,1,210,210,172.2,C3039,UPI
11/06/2026,09:28,INV-5132,Pepsi 2L,Beverages,3,95,285,74.1,C3039,UPI
11/06/2026,19:04,INV-5133,Lifebuoy Soap 4-pack,Personal Care,1,165,165,115.5,C3012,Card
11/06/2026,19:04,INV-5133,Red Label Tea 500g,Beverages,4,250,1000,185.0,C3012,Card
11/06/2026,19:04,INV-5133,Moong Dal 1kg,Pulses,2,145,290,120.35,C3012,Card
11/06/2026,19:04,INV-5133,Britannia Marie Gold 250g,Biscuits,3,35,105,20.3,C3012,Card
11/06/2026,19:04,INV-5133,Real Mixed Fruit Juice 1L,Beverages,4,120,480,85.2,C3012,Card
11/06/2026,16:03,INV-5134,Saffola Gold Oil 1L,Oils,2,210,420,172.2,C3058,UPI
11/06/2026,16:03,INV-5134,Lifebuoy Soap 4-pack,Personal Care,1,165,165,115.5,C3058,UPI
11/06/2026,16:03,INV-5134,Aashirvaad Salt 1kg,Grains,2,28,56,15.4,C3058,UPI
11/06/2026,18:28,INV-5135,Mother Dairy Curd 400g,Dairy,3,38,114,30.4,C3068,Card
11/06/2026,18:28,INV-5135,Dove Soap 100g,Personal Care,1,60,60,39.0,C3068,Card
11/06/2026,18:28,INV-5135,Pepsi 2L,Beverages,3,95,285,74.1,C3068,Card
11/06/2026,18:28,INV-5135,Red Label Tea 500g,Beverages,1,250,250,185.0,C3068,Card
11/06/2026,18:28,INV-5135,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3068,Card
11/06/2026,10:43,INV-5136,Cadbury Bournvita 500g,Beverages,3,230,690,167.9,C3050,UPI
11/06/2026,10:43,INV-5136,Vim Dishwash Bar 3-pack,Household,1,75,75,49.5,C3050,UPI
11/06/2026,10:43,INV-5136,Britannia Bread 400g,Bakery,2,45,90,35.1,C3050,UPI
11/06/2026,19:19,INV-5137,Saffola Gold Oil 1L,Oils,3,210,630,172.2,C3051,UPI
11/06/2026,19:19,INV-5137,Pepsi 2L,Beverages,2,95,190,74.1,C3051,UPI
11/06/2026,19:19,INV-5137,Real Mixed Fruit Juice 1L,Beverages,1,120,120,85.2,C3051,UPI
11/06/2026,19:19,INV-5137,Red Label Tea 500g,Beverages,4,250,1000,185.0,C3051,UPI
11/06/2026,19:19,INV-5137,Aashirvaad Salt 1kg,Grains,3,28,84,15.4,C3051,UPI
11/06/2026,08:19,INV-5138,Parachute Coconut Oil 500ml,Personal Care,2,185,370,133.2,C3024,UPI
11/06/2026,08:19,INV-5138,Catch Garam Masala 100g,Spices,2,95,190,58.9,C3024,UPI
11/06/2026,08:19,INV-5138,Patanjali Atta 5kg,Grains,1,260,260,218.4,C3024,UPI
11/06/2026,13:50,INV-5139,Lifebuoy Soap 4-pack,Personal Care,2,165,330,115.5,C3013,Card
11/06/2026,13:50,INV-5139,Mother Dairy Milk 1L,Dairy,4,58,232,49.3,C3013,Card
11/06/2026,13:50,INV-5139,Cadbury Bournvita 500g,Beverages,2,230,460,167.9,C3013,Card
11/06/2026,13:50,INV-5139,Surf Excel 1kg,Household,2,175,350,133.0,C3013,Card
11/06/2026,13:50,INV-5139,Vim Dishwash Bar 3-pack,Household,2,75,150,49.5,C3013,Card
11/06/2026,19:49,INV-5140,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3022,Cash
11/06/2026,17:15,INV-5141,Moong Dal 1kg,Pulses,2,145,290,120.35,C3057,Card
11/06/2026,17:15,INV-5141,Patanjali Atta 5kg,Grains,3,260,780,218.4,C3057,Card
11/06/2026,17:15,INV-5141,Real Mixed Fruit Juice 1L,Beverages,4,120,480,85.2,C3057,Card
12/06/2026,14:36,INV-5142,Red Label Tea 500g,Beverages,2,250,500,185.0,C3057,Cash
12/06/2026,14:36,INV-5142,Lifebuoy Soap 4-pack,Personal Care,2,165,330,115.5,C3057,Cash
12/06/2026,14:36,INV-5142,Kissan Mixed Fruit Jam 200g,Condiments,2,110,220,74.8,C3057,Cash
12/06/2026,19:03,INV-5143,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3062,Cash
12/06/2026,19:03,INV-5143,Lifebuoy Soap 4-pack,Personal Care,4,165,660,115.5,C3062,Cash
12/06/2026,19:03,INV-5143,Pepsi 2L,Beverages,2,95,190,74.1,C3062,Cash
12/06/2026,19:03,INV-5143,Saffola Gold Oil 1L,Oils,4,210,840,172.2,C3062,Cash
12/06/2026,19:03,INV-5143,Mother Dairy Curd 400g,Dairy,1,38,38,30.4,C3062,Cash
12/06/2026,20:14,INV-5144,Kissan Mixed Fruit Jam 200g,Condiments,1,110,110,74.8,C3058,Cash
12/06/2026,14:23,INV-5145,Dove Soap 100g,Personal Care,2,60,120,39.0,C3031,Cash
12/06/2026,08:59,INV-5146,Britannia Bread 400g,Bakery,3,45,135,35.1,C3013,Cash
12/06/2026,08:59,INV-5146,Mother Dairy Milk 1L,Dairy,4,58,232,49.3,C3013,Cash
12/06/2026,18:08,INV-5147,Daawat Basmati Rice 5kg,Grains,4,540,2160,432.0,C3061,Cash
12/06/2026,18:08,INV-5147,Saffola Gold Oil 1L,Oils,1,210,210,172.2,C3061,Cash
12/06/2026,18:08,INV-5147,Haldiram Bhujia 200g,Snacks,3,65,195,45.5,C3061,Cash
12/06/2026,18:08,INV-5147,Catch Garam Masala 100g,Spices,2,95,190,58.9,C3061,Cash
12/06/2026,18:08,INV-5147,Britannia Bread 400g,Bakery,3,45,135,35.1,C3061,Cash
12/06/2026,10:15,INV-5148,Saffola Gold Oil 1L,Oils,1,210,210,172.2,C3054,Card
12/06/2026,10:15,INV-5148,Tata Tea Premium 250g,Beverages,2,140,280,105.0,C3054,Card
12/06/2026,10:15,INV-5148,Parachute Coconut Oil 500ml,Personal Care,2,185,370,133.2,C3054,Card
12/06/2026,10:15,INV-5148,Vim Dishwash Bar 3-pack,Household,3,75,225,49.5,C3054,Card
12/06/2026,14:39,INV-5149,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3046,UPI
12/06/2026,14:39,INV-5149,Mother Dairy Curd 400g,Dairy,1,38,38,30.4,C3046,UPI
12/06/2026,14:39,INV-5149,Cadbury Bournvita 500g,Beverages,1,230,230,167.9,C3046,UPI
12/06/2026,14:39,INV-5149,Saffola Gold Oil 1L,Oils,4,210,840,172.2,C3046,UPI
12/06/2026,14:39,INV-5149,Lifebuoy Soap 4-pack,Personal Care,4,165,660,115.5,C3046,UPI
12/06/2026,09:24,INV-5150,Dove Soap 100g,Personal Care,1,60,60,39.0,C3048,UPI
12/06/2026,13:46,INV-5151,Britannia Bread 400g,Bakery,3,45,135,35.1,C3014,Card
12/06/2026,13:46,INV-5151,Mother Dairy Milk 1L,Dairy,2,58,116,49.3,C3014,Card
12/06/2026,13:46,INV-5151,Dove Soap 100g,Personal Care,4,60,240,39.0,C3014,Card
12/06/2026,20:30,INV-5152,Moong Dal 1kg,Pulses,1,145,145,120.35,C3024,UPI
12/06/2026,13:02,INV-5153,Pepsi 2L,Beverages,4,95,380,74.1,C3026,UPI
12/06/2026,13:02,INV-5153,Lifebuoy Soap 4-pack,Personal Care,3,165,495,115.5,C3026,UPI
12/06/2026,13:02,INV-5153,Red Label Tea 500g,Beverages,1,250,250,185.0,C3026,UPI
12/06/2026,18:12,INV-5154,Aashirvaad Salt 1kg,Grains,3,28,84,15.4,C3037,Cash
12/06/2026,12:51,INV-5155,Moong Dal 1kg,Pulses,4,145,580,120.35,C3048,Cash
12/06/2026,12:51,INV-5155,Red Label Tea 500g,Beverages,4,250,1000,185.0,C3048,Cash
12/06/2026,12:51,INV-5155,Surf Excel 1kg,Household,3,175,525,133.0,C3048,Cash
12/06/2026,12:51,INV-5155,Mother Dairy Curd 400g,Dairy,3,38,114,30.4,C3048,Cash
12/06/2026,18:46,INV-5156,Vim Dishwash Bar 3-pack,Household,3,75,225,49.5,C3055,UPI
12/06/2026,18:46,INV-5156,Mother Dairy Curd 400g,Dairy,1,38,38,30.4,C3055,UPI
12/06/2026,18:46,INV-5156,Real Mixed Fruit Juice 1L,Beverages,1,120,120,85.2,C3055,UPI
12/06/2026,18:46,INV-5156,Pepsi 2L,Beverages,3,95,285,74.1,C3055,UPI
12/06/2026,17:19,INV-5157,Mother Dairy Curd 400g,Dairy,3,38,114,30.4,C3058,Card
12/06/2026,17:19,INV-5157,Moong Dal 1kg,Pulses,4,145,580,120.35,C3058,Card
12/06/2026,17:19,INV-5157,Dove Soap 100g,Personal Care,3,60,180,39.0,C3058,Card
12/06/2026,17:19,INV-5157,Mother Dairy Milk 1L,Dairy,1,58,58,49.3,C3058,Card
12/06/2026,10:40,INV-5158,Cadbury Bournvita 500g,Beverages,4,230,920,167.9,C3052,Cash
12/06/2026,10:40,INV-5158,Mother Dairy Curd 400g,Dairy,1,38,38,30.4,C3052,Cash
12/06/2026,10:40,INV-5158,Daawat Basmati Rice 5kg,Grains,2,540,1080,432.0,C3052,Cash
12/06/2026,10:40,INV-5158,Britannia Bread 400g,Bakery,1,45,45,35.1,C3052,Cash
12/06/2026,10:40,INV-5158,Vim Dishwash Bar 3-pack,Household,2,75,150,49.5,C3052,Cash
13/06/2026,13:36,INV-5159,Cadbury Bournvita 500g,Beverages,3,230,690,167.9,C3005,Card
13/06/2026,13:36,INV-5159,Moong Dal 1kg,Pulses,3,145,435,120.35,C3005,Card
13/06/2026,15:04,INV-5160,Red Label Tea 500g,Beverages,3,250,750,185.0,C3018,Card
13/06/2026,15:04,INV-5160,Surf Excel 1kg,Household,2,175,350,133.0,C3018,Card
13/06/2026,15:04,INV-5160,Aashirvaad Salt 1kg,Grains,1,28,28,15.4,C3018,Card
13/06/2026,08:11,INV-5161,Real Mixed Fruit Juice 1L,Beverages,2,120,240,85.2,C3064,Card
13/06/2026,08:11,INV-5161,Tata Tea Premium 250g,Beverages,3,140,420,105.0,C3064,Card
13/06/2026,08:11,INV-5161,Haldiram Bhujia 200g,Snacks,4,65,260,45.5,C3064,Card
13/06/2026,08:11,INV-5161,Moong Dal 1kg,Pulses,2,145,290,120.35,C3064,Card
13/06/2026,10:54,INV-5162,Moong Dal 1kg,Pulses,3,145,435,120.35,C3010,Cash
13/06/2026,10:54,INV-5162,Saffola Gold Oil 1L,Oils,3,210,630,172.2,C3010,Cash
13/06/2026,18:35,INV-5163,Mother Dairy Curd 400g,Dairy,2,38,76,30.4,C3070,UPI
13/06/2026,18:35,INV-5163,Aashirvaad Salt 1kg,Grains,1,28,28,15.4,C3070,UPI
13/06/2026,18:35,INV-5163,Dove Soap 100g,Personal Care,2,60,120,39.0,C3070,UPI
13/06/2026,18:15,INV-5164,Real Mixed Fruit Juice 1L,Beverages,4,120,480,85.2,C3064,UPI
13/06/2026,18:15,INV-5164,Britannia Marie Gold 250g,Biscuits,2,35,70,20.3,C3064,UPI
13/06/2026,18:15,INV-5164,Dove Soap 100g,Personal Care,1,60,60,39.0,C3064,UPI
13/06/2026,09:25,INV-5165,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3062,Card
13/06/2026,09:25,INV-5165,Britannia Marie Gold 250g,Biscuits,1,35,35,20.3,C3062,Card
13/06/2026,09:25,INV-5165,Saffola Gold Oil 1L,Oils,4,210,840,172.2,C3062,Card
13/06/2026,09:25,INV-5165,Britannia Bread 400g,Bakery,4,45,180,35.1,C3062,Card
13/06/2026,18:22,INV-5166,Mother Dairy Curd 400g,Dairy,1,38,38,30.4,C3017,Card
13/06/2026,18:22,INV-5166,Britannia Bread 400g,Bakery,2,45,90,35.1,C3017,Card
13/06/2026,18:22,INV-5166,Kissan Mixed Fruit Jam 200g,Condiments,3,110,330,74.8,C3017,Card
13/06/2026,18:22,INV-5166,Lifebuoy Soap 4-pack,Personal Care,2,165,330,115.5,C3017,Card
13/06/2026,18:22,INV-5166,Mother Dairy Milk 1L,Dairy,2,58,116,49.3,C3017,Card
13/06/2026,13:45,INV-5167,Pepsi 2L,Beverages,3,95,285,74.1,C3029,Cash
13/06/2026,13:45,INV-5167,Saffola Gold Oil 1L,Oils,2,210,420,172.2,C3029,Cash
13/06/2026,13:45,INV-5167,Haldiram Bhujia 200g,Snacks,3,65,195,45.5,C3029,Cash
13/06/2026,13:45,INV-5167,Catch Garam Masala 100g,Spices,1,95,95,58.9,C3029,Cash
13/06/2026,13:45,INV-5167,Aashirvaad Salt 1kg,Grains,2,28,56,15.4,C3029,Cash
13/06/2026,17:37,INV-5168,Vim Dishwash Bar 3-pack,Household,1,75,75,49.5,C3020,UPI
13/06/2026,17:37,INV-5168,Surf Excel 1kg,Household,1,175,175,133.0,C3020,UPI
13/06/2026,17:37,INV-5168,Britannia Marie Gold 250g,Biscuits,3,35,105,20.3,C3020,UPI
